ts,time_minutes
21.67282490176312,0.0
21.844267972377093,0.3333333333333333
21.67282490176312,0.6666666666666666
21.844267972377093,1.0
22.015711042991065,1.3333333333333333
21.501381831149146,1.6666666666666667
22.015711042991065,2.0
22.53004025483298,2.3333333333333335
22.70148332544695,2.6666666666666665
22.70148332544695,3.0
23.044369466674894,3.3333333333333335
23.38725560790284,3.6666666666666665
23.730141749130784,4.0
23.901584819744755,4.333333333333333
24.2444709609727,4.666666666666667
24.930243243428585,5.0
25.27312938465653,5.333333333333333
25.27312938465653,5.666666666666667
25.787458596498446,6.0
26.30178780834036,6.333333333333333
26.644673949568304,6.666666666666667
26.81611702018228,7.0
27.501889302638165,7.333333333333333
27.501889302638165,7.666666666666667
28.01621851448008,8.0
28.359104655708023,8.333333333333334
28.530547726322,8.666666666666666
28.70199079693597,9.0
29.216320008777885,9.333333333333334
29.387763079391856,9.666666666666666
30.073535361847743,10.0
29.7306492206198,10.333333333333334
30.41642150307569,10.666666666666666
30.244978432461718,11.0
31.102193785531576,11.333333333333334
31.273636856145547,11.666666666666666
31.273636856145547,12.0
31.959409138601437,12.333333333333334
31.787966067987462,12.666666666666666
32.30229527982938,13.0
32.64518142105732,13.333333333333334
32.64518142105732,13.666666666666666
32.64518142105732,14.0
33.15951063289924,14.333333333333334
33.33095370351321,14.666666666666666
33.502396774127185,15.0
33.67383984474115,15.333333333333334
33.84528291535513,15.666666666666666
34.016725985969096,16.0
34.18816905658307,16.333333333333332
34.016725985969096,16.666666666666668
34.35961212719704,17.0
34.18816905658307,17.333333333333332
34.531055197811014,17.666666666666668
35.04538440965293,18.0
35.04538440965293,18.333333333333332
35.04538440965293,18.666666666666668
34.87394133903896,19.0
35.2168274802669,19.333333333333332
35.73115669210882,19.666666666666668
35.388270550880875,20.0
35.04538440965293,20.333333333333332
35.2168274802669,20.666666666666668
35.388270550880875,21.0
34.70249826842499,21.333333333333332
34.531055197811014,21.666666666666668
34.35961212719704,22.0
34.35961212719704,22.333333333333332
34.016725985969096,22.666666666666668
33.67383984474115,23.0
33.502396774127185,23.333333333333332
33.33095370351321,23.666666666666668
32.988067562285266,24.0
32.64518142105732,24.333333333333332
32.30229527982938,24.666666666666668
32.30229527982938,25.0
32.130852209215405,25.333333333333332
31.61652299737349,25.666666666666668
31.61652299737349,26.0
31.273636856145547,26.333333333333332
31.61652299737349,26.666666666666668
31.102193785531576,27.0
31.273636856145547,27.333333333333332
30.930750714917604,27.666666666666668
30.58786457368966,28.0
30.58786457368966,28.333333333333332
30.58786457368966,28.666666666666668
30.073535361847743,29.0
30.244978432461718,29.333333333333332
30.073535361847743,29.666666666666668
29.7306492206198,30.0
29.7306492206198,30.333333333333332
29.044876938163913,30.666666666666668
29.387763079391856,31.0
29.559206150005828,31.333333333333332
29.559206150005828,31.666666666666668
29.044876938163913,32.0
29.216320008777885,32.333333333333336
28.530547726322,32.666666666666664
28.87343386754994,33.0
28.87343386754994,33.333333333333336
28.70199079693597,33.666666666666664
28.530547726322,34.0
28.70199079693597,34.333333333333336
28.359104655708023,34.666666666666664
28.530547726322,35.0
28.359104655708023,35.333333333333336
28.359104655708023,35.666666666666664
28.359104655708023,36.0
28.18766158509405,36.333333333333336
28.01621851448008,36.666666666666664
28.18766158509405,37.0
28.01621851448008,37.333333333333336
28.01621851448008,37.666666666666664
27.673332373252137,38.0
28.01621851448008,38.333333333333336
27.84477544386611,38.666666666666664
27.330446232024194,39.0
27.330446232024194,39.333333333333336
27.330446232024194,39.666666666666664
27.501889302638165,40.0
27.330446232024194,40.333333333333336
27.330446232024194,40.666666666666664
27.159003161410222,41.0
27.330446232024194,41.333333333333336
26.98756009079625,41.666666666666664
27.159003161410222,42.0
27.159003161410222,42.333333333333336
26.81611702018228,42.666666666666664
27.159003161410222,43.0
26.81611702018228,43.333333333333336
26.98756009079625,43.666666666666664
26.81611702018228,44.0
26.644673949568304,44.333333333333336
26.644673949568304,44.666666666666664
26.644673949568304,45.0
26.81611702018228,45.333333333333336
26.473230878954332,45.666666666666664
26.644673949568304,46.0
26.30178780834036,46.333333333333336
26.30178780834036,46.666666666666664
26.13034473772639,47.0
26.30178780834036,47.333333333333336
26.30178780834036,47.666666666666664
26.473230878954332,48.0
26.473230878954332,48.333333333333336
26.30178780834036,48.666666666666664
26.30178780834036,49.0
26.13034473772639,49.333333333333336
26.30178780834036,49.666666666666664
26.13034473772639,50.0
26.30178780834036,50.333333333333336
26.30178780834036,50.666666666666664
26.13034473772639,51.0
25.958901667112418,51.333333333333336
26.13034473772639,51.666666666666664
26.13034473772639,52.0
26.13034473772639,52.333333333333336
26.30178780834036,52.666666666666664
25.958901667112418,53.0
26.473230878954332,53.333333333333336
26.13034473772639,53.666666666666664
26.30178780834036,54.0
26.30178780834036,54.333333333333336
26.473230878954332,54.666666666666664
26.30178780834036,55.0
26.13034473772639,55.333333333333336
26.473230878954332,55.666666666666664
25.958901667112418,56.0
26.473230878954332,56.333333333333336
26.30178780834036,56.666666666666664
26.30178780834036,57.0
26.473230878954332,57.333333333333336
26.30178780834036,57.666666666666664
26.30178780834036,58.0
26.473230878954332,58.333333333333336
26.473230878954332,58.666666666666664
26.30178780834036,59.0
26.30178780834036,59.333333333333336
26.644673949568304,59.666666666666664
26.13034473772639,60.0
26.644673949568304,60.333333333333336
26.473230878954332,60.666666666666664
26.473230878954332,61.0
26.473230878954332,61.333333333333336
26.644673949568304,61.666666666666664
26.644673949568304,62.0
26.30178780834036,62.333333333333336
26.644673949568304,62.666666666666664
26.81611702018228,63.0
26.98756009079625,63.333333333333336
26.98756009079625,63.666666666666664
26.473230878954332,64.0
26.98756009079625,64.33333333333333
27.159003161410222,64.66666666666667
26.81611702018228,65.0
27.501889302638165,65.33333333333333
27.330446232024194,65.66666666666667
27.501889302638165,66.0
27.501889302638165,66.33333333333333
27.330446232024194,66.66666666666667
27.501889302638165,67.0
27.673332373252137,67.33333333333333
27.84477544386611,67.66666666666667
27.84477544386611,68.0
27.673332373252137,68.33333333333333
27.84477544386611,68.66666666666667
27.673332373252137,69.0
28.18766158509405,69.33333333333333
28.530547726322,69.66666666666667
28.530547726322,70.0
28.70199079693597,70.33333333333333
28.70199079693597,70.66666666666667
28.87343386754994,71.0
28.359104655708023,71.33333333333333
28.70199079693597,71.66666666666667
29.044876938163913,72.0
29.044876938163913,72.33333333333333
29.044876938163913,72.66666666666667
29.216320008777885,73.0
29.216320008777885,73.33333333333333
29.216320008777885,73.66666666666667
29.387763079391856,74.0
29.216320008777885,74.33333333333333
29.559206150005828,74.66666666666667
29.387763079391856,75.0
29.559206150005828,75.33333333333333
29.216320008777885,75.66666666666667
29.7306492206198,76.0
29.7306492206198,76.33333333333333
29.7306492206198,76.66666666666667
29.559206150005828,77.0
29.90209229123377,77.33333333333333
30.073535361847743,77.66666666666667
29.90209229123377,78.0
30.073535361847743,78.33333333333333
30.41642150307569,78.66666666666667
30.244978432461718,79.0
30.930750714917604,79.33333333333333
30.930750714917604,79.66666666666667
30.58786457368966,80.0
31.273636856145547,80.33333333333333
31.273636856145547,80.66666666666667
31.44507992675952,81.0
31.44507992675952,81.33333333333333
31.61652299737349,81.66666666666667
31.787966067987462,82.0
31.787966067987462,82.33333333333333
32.30229527982938,82.66666666666667
32.30229527982938,83.0
32.130852209215405,83.33333333333333
32.47373835044335,83.66666666666667
32.47373835044335,84.0
32.64518142105732,84.33333333333333
32.64518142105732,84.66666666666667
32.988067562285266,85.0
33.33095370351321,85.33333333333333
32.8166244916713,85.66666666666667
33.15951063289924,86.0
33.502396774127185,86.33333333333333
33.33095370351321,86.66666666666667
33.502396774127185,87.0
34.016725985969096,87.33333333333333
34.016725985969096,87.66666666666667
34.35961212719704,88.0
34.531055197811014,88.33333333333333
34.87394133903896,88.66666666666667
35.2168274802669,89.0
35.04538440965293,89.33333333333333
35.55971362149484,89.66666666666667
35.55971362149484,90.0
36.07404283333676,90.33333333333333
36.24548590395074,90.66666666666667
36.416928974564705,91.0
36.416928974564705,91.33333333333333
36.58837204517868,91.66666666666667
37.10270125702059,92.0
37.61703046886251,92.33333333333333
37.95991661009045,92.66666666666667
38.47424582193237,93.0
38.47424582193237,93.33333333333333
39.331461175002225,93.66666666666667
39.84579038684414,94.0
40.18867652807209,94.33333333333333
40.18867652807209,94.66666666666667
40.703005739914005,95.0
40.703005739914005,95.33333333333333
41.38877802236989,95.66666666666667
41.731664163597834,96.0
41.90310723421181,96.33333333333333
41.90310723421181,96.66666666666667
42.41743644605372,97.0
42.41743644605372,97.33333333333333
42.93176565789564,97.66666666666667
43.103208728509614,98.0
42.588879516667696,98.33333333333333
42.07455030482578,98.66666666666667
41.731664163597834,99.0
41.04589188114195,99.33333333333333
40.36011959868606,99.66666666666667
39.84579038684414,100.0
39.5029042456162,100.33333333333333
38.817131963160314,100.66666666666667
38.302802751318396,101.0
37.95991661009045,101.33333333333333
37.95991661009045,101.66666666666667
37.274144327634566,102.0
37.274144327634566,102.33333333333333
36.416928974564705,102.66666666666667
36.416928974564705,103.0
36.24548590395074,103.33333333333333
36.07404283333676,103.66666666666667
35.55971362149484,104.0
35.388270550880875,104.33333333333333
35.388270550880875,104.66666666666667
34.87394133903896,105.0
34.70249826842499,105.33333333333333
34.35961212719704,105.66666666666667
34.35961212719704,106.0
33.84528291535513,106.33333333333333
33.84528291535513,106.66666666666667
33.67383984474115,107.0
33.502396774127185,107.33333333333333
33.33095370351321,107.66666666666667
33.15951063289924,108.0
33.15951063289924,108.33333333333333
32.988067562285266,108.66666666666667
32.130852209215405,109.0
32.47373835044335,109.33333333333333
32.30229527982938,109.66666666666667
32.130852209215405,110.0
31.787966067987462,110.33333333333333
31.787966067987462,110.66666666666667
31.787966067987462,111.0
31.61652299737349,111.33333333333333
31.787966067987462,111.66666666666667
31.61652299737349,112.0
31.61652299737349,112.33333333333333
31.61652299737349,112.66666666666667
31.273636856145547,113.0
31.273636856145547,113.33333333333333
31.273636856145547,113.66666666666667
30.930750714917604,114.0
31.102193785531576,114.33333333333333
30.930750714917604,114.66666666666667
30.58786457368966,115.0
30.759307644303632,115.33333333333333
30.58786457368966,115.66666666666667
30.244978432461718,116.0
30.58786457368966,116.33333333333333
30.244978432461718,116.66666666666667
30.244978432461718,117.0
29.90209229123377,117.33333333333333
30.073535361847743,117.66666666666667
30.073535361847743,118.0
30.073535361847743,118.33333333333333
29.7306492206198,118.66666666666667
29.216320008777885,119.0
29.90209229123377,119.33333333333333
29.90209229123377,119.66666666666667
29.7306492206198,120.0
29.559206150005828,120.33333333333333
29.7306492206198,120.66666666666667
29.216320008777885,121.0
29.387763079391856,121.33333333333333
29.387763079391856,121.66666666666667
29.216320008777885,122.0
29.216320008777885,122.33333333333333
28.70199079693597,122.66666666666667
29.044876938163913,123.0
28.87343386754994,123.33333333333333
29.044876938163913,123.66666666666667
28.87343386754994,124.0
28.530547726322,124.33333333333333
28.70199079693597,124.66666666666667
28.70199079693597,125.0
28.70199079693597,125.33333333333333
28.87343386754994,125.66666666666667
28.87343386754994,126.0
28.70199079693597,126.33333333333333
28.70199079693597,126.66666666666667
28.70199079693597,127.0
28.530547726322,127.33333333333333
28.01621851448008,127.66666666666667
28.18766158509405,128.0
28.530547726322,128.33333333333334
27.673332373252137,128.66666666666666
28.01621851448008,129.0
28.359104655708023,129.33333333333334
28.359104655708023,129.66666666666666
27.84477544386611,130.0
28.359104655708023,130.33333333333334
27.84477544386611,130.66666666666666
27.673332373252137,131.0
28.01621851448008,131.33333333333334
27.673332373252137,131.66666666666666
28.01621851448008,132.0
28.01621851448008,132.33333333333334
28.01621851448008,132.66666666666666
27.84477544386611,133.0
27.84477544386611,133.33333333333334
27.501889302638165,133.66666666666666
27.501889302638165,134.0
27.673332373252137,134.33333333333334
26.98756009079625,134.66666666666666
27.330446232024194,135.0
27.501889302638165,135.33333333333334
27.501889302638165,135.66666666666666
27.501889302638165,136.0
27.501889302638165,136.33333333333334
27.330446232024194,136.66666666666666
27.330446232024194,137.0
27.330446232024194,137.33333333333334
27.501889302638165,137.66666666666666
27.501889302638165,138.0
27.330446232024194,138.33333333333334
27.159003161410222,138.66666666666666
27.159003161410222,139.0
26.98756009079625,139.33333333333334
27.159003161410222,139.66666666666666
27.159003161410222,140.0
27.159003161410222,140.33333333333334
26.81611702018228,140.66666666666666
26.81611702018228,141.0
26.98756009079625,141.33333333333334
26.81611702018228,141.66666666666666
26.81611702018228,142.0
26.98756009079625,142.33333333333334
26.98756009079625,142.66666666666666
26.98756009079625,143.0
26.98756009079625,143.33333333333334
26.98756009079625,143.66666666666666
26.98756009079625,144.0
26.644673949568304,144.33333333333334
26.81611702018228,144.66666666666666
26.473230878954332,145.0
26.473230878954332,145.33333333333334
26.473230878954332,145.66666666666666
26.644673949568304,146.0
26.473230878954332,146.33333333333334
26.473230878954332,146.66666666666666
26.644673949568304,147.0
26.473230878954332,147.33333333333334
26.30178780834036,147.66666666666666
26.473230878954332,148.0
26.644673949568304,148.33333333333334
26.473230878954332,148.66666666666666
26.30178780834036,149.0
26.473230878954332,149.33333333333334
26.13034473772639,149.66666666666666
26.13034473772639,150.0
25.958901667112418,150.33333333333334
26.13034473772639,150.66666666666666
26.473230878954332,151.0
26.30178780834036,151.33333333333334
26.473230878954332,151.66666666666666
25.958901667112418,152.0
26.30178780834036,152.33333333333334
26.473230878954332,152.66666666666666
26.30178780834036,153.0
25.787458596498446,153.33333333333334
26.30178780834036,153.66666666666666
26.13034473772639,154.0
26.13034473772639,154.33333333333334
26.13034473772639,154.66666666666666
26.30178780834036,155.0
26.473230878954332,155.33333333333334
26.30178780834036,155.66666666666666
25.958901667112418,156.0
25.787458596498446,156.33333333333334
25.444572455270503,156.66666666666666
26.13034473772639,157.0
26.30178780834036,157.33333333333334
26.13034473772639,157.66666666666666
25.787458596498446,158.0
25.787458596498446,158.33333333333334
26.13034473772639,158.66666666666666
26.13034473772639,159.0
26.13034473772639,159.33333333333334
26.13034473772639,159.66666666666666
26.30178780834036,160.0
25.787458596498446,160.33333333333334
26.13034473772639,160.66666666666666
25.958901667112418,161.0
26.13034473772639,161.33333333333334
26.473230878954332,161.66666666666666
26.30178780834036,162.0
26.473230878954332,162.33333333333334
26.30178780834036,162.66666666666666
26.30178780834036,163.0
26.473230878954332,163.33333333333334
26.473230878954332,163.66666666666666
26.473230878954332,164.0
26.30178780834036,164.33333333333334
26.473230878954332,164.66666666666666
26.644673949568304,165.0
26.13034473772639,165.33333333333334
26.644673949568304,165.66666666666666
26.644673949568304,166.0
26.473230878954332,166.33333333333334
26.473230878954332,166.66666666666666
26.644673949568304,167.0
26.30178780834036,167.33333333333334
26.473230878954332,167.66666666666666
26.473230878954332,168.0
26.81611702018228,168.33333333333334
26.644673949568304,168.66666666666666
26.644673949568304,169.0
26.644673949568304,169.33333333333334
26.644673949568304,169.66666666666666
26.644673949568304,170.0
26.30178780834036,170.33333333333334
26.81611702018228,170.66666666666666
26.98756009079625,171.0
26.98756009079625,171.33333333333334
26.98756009079625,171.66666666666666
27.159003161410222,172.0
27.501889302638165,172.33333333333334
27.330446232024194,172.66666666666666
27.84477544386611,173.0
27.673332373252137,173.33333333333334
27.673332373252137,173.66666666666666
28.01621851448008,174.0
28.01621851448008,174.33333333333334
27.84477544386611,174.66666666666666
28.18766158509405,175.0
28.18766158509405,175.33333333333334
28.359104655708023,175.66666666666666
28.87343386754994,176.0
28.87343386754994,176.33333333333334
28.70199079693597,176.66666666666666
28.359104655708023,177.0
28.87343386754994,177.33333333333334
29.044876938163913,177.66666666666666
29.387763079391856,178.0
29.559206150005828,178.33333333333334
28.70199079693597,178.66666666666666
29.387763079391856,179.0
29.387763079391856,179.33333333333334
29.387763079391856,179.66666666666666
29.7306492206198,180.0
29.216320008777885,180.33333333333334
29.387763079391856,180.66666666666666
29.90209229123377,181.0
29.7306492206198,181.33333333333334
29.90209229123377,181.66666666666666
30.073535361847743,182.0
29.90209229123377,182.33333333333334
29.90209229123377,182.66666666666666
30.073535361847743,183.0
30.073535361847743,183.33333333333334
30.244978432461718,183.66666666666666
30.58786457368966,184.0
30.41642150307569,184.33333333333334
30.58786457368966,184.66666666666666
30.41642150307569,185.0
30.930750714917604,185.33333333333334
31.102193785531576,185.66666666666666
31.102193785531576,186.0
31.61652299737349,186.33333333333334
31.959409138601437,186.66666666666666
31.61652299737349,187.0
32.130852209215405,187.33333333333334
32.30229527982938,187.66666666666666
32.30229527982938,188.0
32.8166244916713,188.33333333333334
32.64518142105732,188.66666666666666
32.988067562285266,189.0
33.15951063289924,189.33333333333334
33.502396774127185,189.66666666666666
33.33095370351321,190.0
33.502396774127185,190.33333333333334
33.502396774127185,190.66666666666666
33.67383984474115,191.0
33.67383984474115,191.33333333333334
33.84528291535513,191.66666666666666
33.84528291535513,192.0
33.84528291535513,192.33333333333334
34.016725985969096,192.66666666666666
34.35961212719704,193.0
34.531055197811014,193.33333333333334
34.531055197811014,193.66666666666666
34.70249826842499,194.0
34.87394133903896,194.33333333333334
34.87394133903896,194.66666666666666
35.2168274802669,195.0
35.04538440965293,195.33333333333334
35.55971362149484,195.66666666666666
35.90259976272279,196.0
36.24548590395074,196.33333333333334
36.416928974564705,196.66666666666666
36.75981511579265,197.0
36.93125818640662,197.33333333333334
36.93125818640662,197.66666666666666
37.10270125702059,198.0
37.445587398248534,198.33333333333334
37.78847353947648,198.66666666666666
38.302802751318396,199.0
38.817131963160314,199.33333333333334
39.5029042456162,199.66666666666666
39.84579038684414,200.0
40.36011959868606,200.33333333333334
40.703005739914005,200.66666666666666
41.38877802236989,201.0
41.731664163597834,201.33333333333334
42.07455030482578,201.66666666666666
42.24599337543975,202.0
42.760322587281664,202.33333333333334
